category,name,latitude,longitude,Zipcode
parking,Unnamed,38.5509775,-121.7684261,95616
parking,Unnamed,39.4295119,-122.1870983,
parking,Unnamed,39.4294477,-122.1870098,
parking,Unnamed,38.8876632,-121.2582815,95648
supermarket,Mother's Nutritional Center,34.076822,-117.4350432,92335
parking,Overflow Lot,37.0413568,-122.0695543,95018
supermarket,Trader Joe's,33.7906764,-118.3302815,90505
hotel,Pelican Inn & Suites,35.5746481,-121.1126063,93428
parking,Unnamed,36.1677922,-118.4788424,
parking,Unnamed,36.1657655,-118.4793386,
parking,Unnamed,36.1663458,-118.4791347,
parking,Unnamed,38.5748935,-121.4610069,95816
parking,Unnamed,41.1852368,-121.0288321,
parking,Unnamed,41.199803,-121.0284276,
parking,Unnamed,41.198316,-121.0443188,96006
parking,Unnamed,41.1961855,-121.0925796,
parking,Unnamed,41.1681259,-121.0570231,
parking,Unnamed,41.1485879,-121.067182,96009
parking,Unnamed,41.2079718,-120.9874927,96006
parking,Stoney Ridge Trailhead Parking,40.8820692,-122.8753638,
parking,Canada Rd Cycling Parking Area,37.5063857,-122.3411259,94002
parking,Unnamed,35.6342647,-118.4925143,93205
parking,Unnamed,35.6356773,-118.4913101,93205
supermarket,Grocery Outlet,38.9627361,-122.634245,95422
supermarket,Smart & Final Extra!,33.9342491,-118.2137411,90262
parking,Unnamed,40.0218468,-123.7920402,95542
parking,Unnamed,37.3512381,-120.9590374,95374
supermarket,Andy's Sun Valley Market,37.9821747,-122.5477545,94901
supermarket,Grocery Outlet,37.3080992,-121.951509,95117
supermarket,Smart & Final,34.4699226,-117.3335698,92392
parking,Unnamed,38.6985959,-120.0306538,95646
parking,Unnamed,38.5355664,-120.2379008,
parking,Unnamed,38.5375632,-120.2396982,
parking,Unnamed,37.9912307,-121.7039944,94561
parking,Unnamed,37.1128537,-119.3098095,93664
parking,Unnamed,36.8797998,-119.150324,
parking,Hendy Woods State Park Day Use Area,39.0743746,-123.4661795,95473
parking,Monarch Valley Trailhead,36.7295694,-116.916948,
parking,Unnamed,37.1588405,-119.4942476,
parking,Unnamed,36.9961756,-118.9634827,
parking,Unnamed,36.9965697,-118.9645153,
parking,Unnamed,37.006374,-118.9714301,
parking,Unnamed,37.0080254,-118.9785051,
parking,Unnamed,37.0080607,-118.9781423,
parking,Unnamed,40.3608931,-121.3543113,
supermarket,Raley's,39.1333611,-121.637399,95933
parking,Unnamed,37.0078165,-118.9767851,
parking,Unnamed,37.0084323,-118.9789322,
parking,Unnamed,37.1061928,-118.9873382,
parking,Unnamed,37.0518913,-118.9816976,
parking,Unnamed,40.2756305,-122.1930367,
parking,Bel Marin Keys Unit V Wetland Restoration Project,38.0801784,-122.5261008,94949
parking,Pacheco's Pond,38.0781235,-122.5309607,94949
parking,Unnamed,37.3350336,-119.1578168,
parking,Unnamed,38.7734298,-123.0658815,
supermarket,Grocery Outlet,33.8734876,-118.373604,90278
parking,Unnamed,36.7572188,-119.8082548,93728
parking,Unnamed,36.7590735,-119.8007008,93741
mall,Petersen Plaza,34.4407414,-119.7277917,93105
parking,Unnamed,36.8305138,-118.8769466,
parking,Unnamed,32.7168541,-117.1719941,92101
parking,Indian Rock parking,37.2300796,-122.0939465,
parking,Unnamed,36.7430754,-119.001975,93633
supermarket,Unnamed,33.7909206,-118.3288994,90717
parking,Unnamed,41.2164692,-122.521036,
supermarket,Albertsons,35.1462715,-119.4662827,93268
supermarket,Gus's Community Market,37.7528381,-122.503584,94166
supermarket,GK Market & Liquor,34.1058507,-117.6287774,91761
supermarket,Food 4 Less,33.8016723,-117.994681,92804
supermarket,Guadalajara,33.8169476,-117.9915239,92804
supermarket,ABC Market,33.816633,-117.9745456,92804
parking,Unnamed,40.0271881,-121.2220807,95915
hotel,Courtyard Mar,34.145968,-118.76805,91301
supermarket,Smart & Final,34.6297005,-118.220231,
hotel,Hawthorn Suites,38.6308634,-121.2200624,95662
hotel,Comfort Inn,38.6286662,-121.2190921,95742
hotel,The Westin Mission Hills Golf Resort & Spa,33.8000224,-116.4174997,92270
parking,Unnamed,35.0464808,-118.1682285,93501
parking,Unnamed,35.0470433,-118.1714048,93501
parking,Unnamed,35.0472234,-118.170533,93501
parking,Unnamed,35.0472629,-118.1710185,93501
parking,Unnamed,35.0480315,-118.1715603,93501
parking,Unnamed,34.101448,-117.7825339,91750
supermarket,Albertsons,32.8330197,-116.7502676,91901
supermarket,The Whole Wheatery,34.6877903,-118.1471395,93534
hotel,Four Seasons Resort and Residences Napa Valley,38.5847929,-122.567908,94515
supermarket,Paradise Valley Produce & Grocery Market,32.6972688,-117.0177352,91977
hotel,"Four Seasons Residence Club Aviara, North San Diego",33.0970461,-117.2835067,92011
parking,Unnamed,39.4342247,-120.2048429,
supermarket,Santa Clara Produce and Mediterranean Market,37.3439781,-121.958945,95050
supermarket,Afghan Saffron Co.,37.5900568,-122.068149,94587
parking,Unnamed,38.7585489,-121.38297,95747
parking,Unnamed,37.4539786,-118.1977687,
hotel,Hotel California,33.6256063,-117.9264928,92663
hotel,Agate cove Inn,39.3161857,-123.799477,95460
hotel,Packard house,39.307253,-123.801838,95460
supermarket,Stater Bros.,34.6884109,-118.095865,93535
hotel,The Madrones,39.0590635,-123.4341054,95473
supermarket,Hawthorne Market,33.8040036,-118.350904,90505
parking,Unnamed,41.3270463,-122.3264793,96067
hotel,Vista Collina Resort,38.2470976,-122.2731791,94558
parking,Unnamed,38.2453189,-122.2754967,94559
parking,Unnamed,38.2462759,-122.2736036,94559
parking,Atwell Hockett Trailhead Parking,36.4646274,-118.6669815,
parking,Unnamed,33.7987901,-116.7485768,92546
parking,Unnamed,38.0842713,-122.106019,
parking,Unnamed,37.7178075,-122.3863603,94188
parking,Unnamed,37.7213297,-122.4076846,94134
parking,Unnamed,37.7233601,-122.3962416,94134
parking,Unnamed,37.7249673,-122.3958626,94134
parking,Unnamed,37.7249429,-122.3939216,94134
parking,Unnamed,37.7233467,-122.3939524,94134
parking,Unnamed,37.7232801,-122.38788,94188
parking,Unnamed,37.7230556,-122.3904871,94134
supermarket,Grocery Outlet,38.2593539,-122.0351753,94533
supermarket,Smart & Final,38.2751985,-122.0359625,94533
parking,Unnamed,33.8111091,-118.1501817,90808
parking,Unnamed,33.816174,-118.1589621,90755
parking,Unnamed,33.8112487,-118.1592425,90755
parking,Unnamed,33.8102503,-118.1539508,90755
parking,Unnamed,33.8097864,-118.1521678,90755
parking,Unnamed,33.8097724,-118.1523978,90755
parking,Unnamed,33.8168844,-118.1451597,90808
supermarket,North Park Produce,32.9526981,-117.0646315,92064
supermarket,SF Supermarket,38.0227801,-121.293185,95210
parking,Unnamed,38.3346278,-123.0496156,94923
hotel,Sonesta Select Camarillo,34.2143691,-119.005177,93012
parking,Unnamed,38.7984848,-121.3856194,95747
hotel,Hampton Inn & Suites,33.9043667,-117.4954902,92505
parking,Unnamed,33.0026551,-117.235363,92075
hotel,THE COVE HOTEL,33.8039308,-118.191136,90806
parking,Unnamed,37.869431,-122.0738549,94595
supermarket,Smart & Final,33.8502416,-117.550839,92877
supermarket,Albertsons,34.2094554,-118.554133,91335
hotel,Desert Hot Springs Spa Hotel,33.9695474,-116.502189,92240
hotel,Pine Mountain Hotel,34.8509668,-119.1650192,93222
supermarket,El Super,33.9683393,-118.0979276,90670
supermarket,Super A Foods,33.9641048,-118.150767,90201
parking,Unnamed,32.6056499,-116.4714033,
supermarket,Rolando's Market,32.7134368,-117.0166022,91977
supermarket,G & M Market,32.7142466,-117.0072678,91977
parking,Unnamed,37.9934239,-121.894879,94565
supermarket,Sprouts Farmers Market,33.0034502,-117.0583989,92128
hotel,Elwell Lakes Lodge,39.6974141,-120.6644353,
hotel,Gray Eagle Lodge,39.6931806,-120.6581268,
supermarket,O.C. Kosher Market,33.7383674,-117.8246967,92780
parking,Unnamed,37.7152108,-121.090401,95368
supermarket,Albertsons,33.9614979,-117.6955185,91709
supermarket,Food 4 Less,33.9285468,-118.212444,90262
parking,Unnamed,33.8835512,-118.3957177,90266
supermarket,El Super,33.9337423,-118.1832521,90262
supermarket,La Superior Mercados,38.6073034,-121.4751476,95833
supermarket,Wing Wa Seafood Supermarket,38.5169151,-121.4381705,95824
supermarket,A & A Supermarket,38.507466,-121.4336975,95824
supermarket,Mi Tierra,38.4953744,-121.3914747,95828
supermarket,New Asia Super Market,38.509703,-121.4365227,95824
supermarket,Mi Rancho Supermercado,38.4973722,-121.4834726,95822
supermarket,Pothong Market,38.6314637,-121.4563596,95838
supermarket,Your Family Groceries,38.5391237,-121.4355886,95820
supermarket,Welco Supermarket,38.5245054,-121.4211049,95824
supermarket,La Esperanza Supermarket,38.5294548,-121.4738866,95820
supermarket,King's Supermarkets,38.6104347,-121.457821,95815
supermarket,La Superior Mercados,38.5332484,-121.4745947,95820
supermarket,Safeway,38.5408513,-121.4837573,95818
supermarket,Viva Supermarket,38.6376695,-121.4301943,95838
supermarket,La Superior Mercados,38.672591,-121.3583445,95841
supermarket,Zanotto's,37.2754825,-121.89231,95118
parking,Unnamed,40.1203411,-123.8235633,95560
supermarket,ALDI,33.8458207,-118.262593,90746
parking,Prairie Lot / The Forum,33.9574563,-118.3437206,90292
parking,Unnamed,37.9440759,-120.4621922,95327
supermarket,Super King Food Center,38.02882,-121.321771,95210
supermarket,Ray's Food Place,41.0275532,-121.4223949,96056
hotel,Fall River Hotel,41.0028785,-121.4387147,96028
parking,Unnamed,41.4958428,-120.542249,96101
supermarket,La Surtidora Cash & Carry,34.069887,-117.417,92316
hotel,Neptune Palace Hotel,37.7748754,-122.2765888,94501
parking,Unnamed,39.361097,-123.8086451,95420
parking,Unnamed,32.5898032,-116.4668477,
parking,Unnamed,34.1654839,-117.5233721,
supermarket,Spice Valley Groceries,37.3216567,-121.9717447,95129
parking,Unnamed,39.3861909,-123.8172034,95420
parking,Unnamed,39.3887405,-123.8127214,95420
hotel,Travelodge Fairfield/Napa Valley,38.218343,-122.1318462,94534
parking,Unnamed,32.8428569,-116.5312577,91931
parking,Unnamed,41.7062291,-122.4721447,96064
parking,Unnamed,41.6914053,-122.4799472,96064
parking,Unnamed,41.7163627,-122.4952599,96064
parking,Unnamed,41.7120199,-122.4892357,96064
parking,Unnamed,41.6969952,-122.4791774,96064
parking,Unnamed,41.7029611,-122.487452,96064
parking,Unnamed,41.7043128,-122.4908531,96064
supermarket,99 Ranch Market,37.4919798,-121.9292613,94539
hotel,Hilton Garden Inn Fremont Milpitas,37.4949486,-121.9314,94539
supermarket,Superior Grocers,33.9577257,-118.3096485,90047
supermarket,Numero Uno 113,33.7996104,-118.2738004,90744
supermarket,Northgate Gonzalez Market,33.7920813,-118.2667024,90744
supermarket,Save Mart,39.1430493,-121.599581,95991
supermarket,Galleria Market,34.0523166,-118.308509,90006
mall,Studio City Shopping Mall,34.1411599,-118.375921,91604
parking,Unnamed,37.6639783,-121.8687476,94566
parking,Unnamed,37.6638935,-121.8682987,94566
supermarket,Unnamed,34.0555938,-117.7058685,91761
parking,Unnamed,33.9316057,-117.9001384,92821
supermarket,John's Produce,33.7439604,-117.969206,92683
hotel,Hotel Sausalito,37.8557868,-122.4790944,94965
hotel,The Inn Above Tide,37.8557614,-122.4785365,94965
supermarket,Allstate Insurance,37.3528196,-121.9563789,95050
supermarket,Elegant Hair & Nail,37.352944,-121.9561748,95050
supermarket,Sherwin-Williams Paint Store,37.3529432,-121.9563886,95050
hotel,Heritage Inn Bed & Breakfast,35.2864723,-120.6656624,93405
supermarket,FoodMaxx,38.7027309,-121.384466,95660
supermarket,Bel Air,38.6379171,-121.3305,95608
supermarket,WinCo Foods,38.6072589,-121.381167,95821
supermarket,Viva Supermarket,38.5900618,-121.3040377,95670
supermarket,Save Mart,38.5485728,-121.3601709,95826
parking,Pigeon Point Viewpoint Parking,37.1835178,-122.3843576,
hotel,Napa River Inn,38.2964125,-122.2828577,94559
supermarket,Super Tehran,37.9571735,-122.0393451,94520
hotel,Homewood Suites by Hilton Los Angeles International Airport,33.9460537,-118.392895,90045
hotel,"H Hotel Los Angeles, Curio Collection by Hilton",33.946053,-118.392718,90045
supermarket,Lucky,38.2454624,-122.6431783,94952
mall,LBC Salinas,36.7009987,-121.6526979,93906
parking,Unnamed,38.6765755,-121.8685358,
parking,Unnamed,38.675905,-121.8146399,95695
supermarket,El Super,33.9825405,-118.251688,90001
supermarket,Sav-on,34.2617659,-118.794586,93065
supermarket,99 Ranch Market,38.6906887,-121.125382,95630
supermarket,Hidalgo's Market,37.7052773,-121.7394918,94550
supermarket,Olive Oil and Beyond,33.606232,-117.889651,92662
supermarket,Unnamed,38.5467562,-121.3588357,95826
supermarket,Billy's Egg,34.0153783,-117.7244639,91710
supermarket,Elliott's Natural Foods,38.6108695,-121.385712,95821
parking,Unnamed,34.6886185,-117.8241308,
parking,Unnamed,34.6890429,-117.8235428,
parking,Unnamed,34.6763072,-117.8251874,
parking,Unnamed,38.0478944,-119.2630849,
hotel,Unnamed,32.7362232,-117.2551861,92107
parking,Unnamed,33.6687456,-117.7332496,92618
parking,Target driveup,34.1482822,-118.7942803,91361
supermarket,Sprouts Farmers Market,34.0953907,-118.1251822,91801
supermarket,Stater Bros.,34.1079945,-117.7355023,91711
supermarket,Jay's Market,34.0467048,-118.3237173,90019
parking,Unnamed,39.7189965,-123.6505563,95417
hotel,Cypress Inn,36.5540141,-121.9234298,93922
parking,Unnamed,32.9600257,-117.2661799,92014
supermarket,Trader Joe's,37.7641577,-121.9520829,94583
supermarket,Central Market,38.2423013,-121.5161558,95690
parking,Unnamed,37.6056068,-119.0098554,
parking,Unnamed,37.6119229,-119.0125202,
parking,Unnamed,33.0017251,-117.2358039,92075
parking,Unnamed,37.6498953,-118.9834145,93546
supermarket,Lola’s Market,38.2883254,-122.3094774,94559
supermarket,Grocery Outlet,33.9184754,-117.9954056,90638
hotel,Dwight's Home,37.4642619,-122.2392183,94061
parking,Unnamed,35.8925987,-121.442336,
supermarket,Smart & Final,34.0628263,-118.3497045,90036
supermarket,Marshall's Market,36.8888983,-121.6428367,
supermarket,Raley's,38.5974959,-121.3451622,95864
supermarket,Smart & Final Extra!,38.6325509,-121.3294818,95608
parking,Unnamed,33.9407342,-115.9703194,
parking,Unnamed,33.8891839,-115.824198,
parking,Unnamed,33.9596203,-115.9870008,
parking,Unnamed,33.9829385,-116.0166856,
supermarket,Whole Foods Market,34.0270753,-118.3726066,90016
parking,Unnamed,37.0254283,-122.1550754,95017
parking,Unnamed,34.6810059,-118.1666607,93539
parking,Unnamed,34.09248,-116.1530648,
parking,Unnamed,34.0946864,-116.1575369,
parking,Unnamed,32.7369079,-117.1474279,92101
parking,Unnamed,32.8470762,-117.030056,92071
parking,Unnamed,40.6730332,-121.4426004,96071
supermarket,Trader Joe's,34.1820159,-118.3956215,91606
supermarket,El Marlin Seafood Store,33.9541208,-118.0990797,90660
hotel,Unnamed,32.771055,-115.5337409,92243
hotel,WhyHotel,37.3383344,-121.8874674,95113
supermarket,SF Supermarket,34.0114724,-117.8854873,91792
supermarket,Grocery Outlet,34.3846897,-118.5315493,91321
parking,Unnamed,37.2874597,-119.5196441,93643
supermarket,Island Cove Market,37.8263913,-122.3704466,94130
parking,Unnamed,37.3312245,-119.190136,
parking,Coyote Outlook Trailhead,39.3154819,-120.997639,
hotel,Harbor House Inn,39.1356489,-123.719529,95432
supermarket,Seasons Asian Market,38.4224519,-121.415581,95758
parking,Unnamed,41.0588627,-124.1474431,
hotel,Hotel Lexen,34.377216,-118.5258317,91321
supermarket,Old Poway Market,32.9686351,-117.0358568,92064
supermarket,Safeway,38.2697049,-122.6389113,94954
supermarket,La Hacienda Market,35.5030678,-119.2774005,93263
supermarket,Thuan Phat,33.7377606,-117.9888866,92644
parking,Unnamed,37.684805,-121.7640032,94550
parking,Unnamed,34.0733094,-118.3743864,90048
hotel,Motel San Diego,32.8070511,-117.2196338,92109
parking,Unnamed,39.0571384,-120.1214081,96142
supermarket,Bonfare,37.471432,-122.2594604,94062
supermarket,Վարթաշեն Նպարատուն,34.2007767,-118.4143209,91605
parking,"""UCSD Theatre District Living and Learning Neighborhood"" Construction Parking",32.8891607,-117.247783,92093
supermarket,Halal Meats,37.2961964,-122.0311484,95014
supermarket,Grocery Outlet,39.0342514,-122.9167417,95453
supermarket,Bruno's Shop Smart,39.0338629,-122.9181453,95453
supermarket,Lilac Foods,33.2359752,-117.052162,92082
parking,Unnamed,32.6916753,-117.1952431,92135
parking,Unnamed,32.6927848,-117.1960411,92135
parking,Unnamed,32.6940489,-117.1988681,92135
parking,Unnamed,32.6982642,-117.1973728,92135
parking,Unnamed,32.7013147,-117.1974009,92135
parking,Unnamed,32.7001004,-117.1923074,92135
hotel,Mendocino Coast Reservations,39.3075304,-123.8000497,95460
hotel,MacCallum House,39.3057512,-123.7997358,95460
parking,Unnamed,37.0907803,-121.7210087,
parking,Stout Memorial Grove Parking,41.7893534,-124.085099,
parking,Unnamed,41.7721075,-124.0990587,75531
parking,Unnamed,36.2858629,-116.8261395,
hotel,The Estate Yountville,38.4000578,-122.3604533,94599
parking,Unnamed,37.1662977,-121.6417703,95037
supermarket,Smart & Final Extra!,35.3855515,-119.1119803,93312
parking,Unnamed,33.3422202,-118.3273408,90704
parking,Unnamed,38.4952997,-122.7488642,95439
supermarket,Food 4 Less,34.0409993,-118.2055794,90033
hotel,Highlands Ranch Resort,40.3592907,-121.4939435,96061
parking,Unnamed,35.4471962,-120.8709749,93430
parking,Unnamed,37.9536681,-122.529266,94904
hotel,Trixie Motel,33.8434213,-116.5478814,92292
parking,Unnamed,37.5690975,-121.68618,
parking,Unnamed,38.9484869,-122.9034716,
parking,Unnamed,39.1268506,-122.9952413,95453
parking,Unnamed,39.3457535,-122.7520829,
parking,Unnamed,39.4842163,-122.8579811,
parking,Unnamed,38.9364544,-122.9031352,
parking,Unnamed,38.9403941,-122.9059269,
parking,Unnamed,38.7929681,-122.6573055,95461
supermarket,Smart & Final,34.0397419,-118.4644315,90025
supermarket,Koshco Superstore,34.0546256,-118.383964,90035
parking,Unnamed,37.1458352,-121.6344988,95037
parking,Unnamed,36.2100009,-121.7392976,
parking,Unnamed,37.1167957,-121.6864707,95037
supermarket,Wilco,37.975235,-120.3704805,95370
parking,Unnamed,35.0657312,-118.4817848,
parking,Unnamed,35.4455356,-118.9174921,
parking,Unnamed,35.5528668,-118.133621,
supermarket,Superior,33.895143,-118.326006,90249
parking,Unnamed,37.4176276,-119.7307082,93601
supermarket,Smart & Final,34.0283717,-118.3354674,90505
parking,Unnamed,37.4300692,-122.2989649,94062
parking,Unnamed,33.7906031,-116.4923986,92234
parking,Unnamed,33.6715258,-116.4094901,92770
hotel,Vichy Springs Resort Inn,39.1670068,-123.1578904,95481
parking,Unnamed,38.1541568,-122.919683,94940
supermarket,American Precast Concrete Inc.,34.048887,-118.0249897,91732
parking,Unnamed,34.1017097,-117.2888692,92401
parking,Unnamed,37.9897621,-119.1417423,93541
parking,Unnamed,34.1977587,-118.8687006,91360
hotel,Blue Iguana Inn,34.4316316,-119.2805948,93023
supermarket,El Super,33.9755697,-118.2341456,90255
parking,Free Street Parking,32.9996739,-116.938033,
parking,Unnamed,37.3266251,-119.0135287,93642
parking,Unnamed,37.3259885,-119.0136132,
parking,Unnamed,37.3270421,-119.018873,93642
parking,Unnamed,39.5173093,-121.548253,95965
parking,Unnamed,38.7701532,-120.7005109,95709
parking,Unnamed,41.7686348,-124.110208,95531
parking,Unnamed,41.4389052,-124.0404871,
parking,Unnamed,34.6224798,-117.0996974,
parking,Unnamed,35.6807095,-116.421003,
parking,Unnamed,35.6950052,-116.3933937,
parking,Unnamed,36.6678916,-116.9105928,
parking,Unnamed,36.9187862,-120.8278567,
supermarket,Super King,34.1671536,-118.291654,91201
supermarket,Grocery Outlet,34.1358638,-116.0974441,92277
parking,Unnamed,37.4397483,-119.4776977,
parking,Unnamed,39.341599,-120.6492013,95715
parking,Unnamed,39.3445067,-120.6510056,95715
hotel,Lyfe Inn,34.240189,-118.3952069,91352
parking,VSP Parking,34.1962629,-118.3485491,91504
parking,Unnamed,33.7148648,-117.8268778,92780
parking,Unnamed,39.1571638,-120.5026364,
supermarket,Grocery Outlet,33.5752544,-117.1795481,92563
parking,Unnamed,39.526388,-120.0703505,
parking,Unnamed,39.6507771,-120.5389059,96125
parking,Unnamed,39.6216769,-120.6151494,96125
parking,Unnamed,39.6143731,-121.266733,95940
parking,Unnamed,33.3305417,-116.294071,
parking,Unnamed,33.2955906,-116.2979083,
parking,Unnamed,34.3422103,-117.6031843,92397
parking,Unnamed,41.5626806,-123.0487697,
supermarket,Young’s Payless IGA,38.156411,-121.1534949,95237
parking,Unnamed,38.6817151,-121.7670539,95695
parking,Indian Springs Trailhead,39.8715968,-121.6211468,95942
parking,Doe Mill Road Trailhead,39.9081788,-121.617849,95942
parking,Thomes Gorge Trailhead,39.8199283,-122.6476094,
parking,Unnamed,33.1277169,-117.1602692,92096
parking,Unnamed,33.1317011,-117.15966,92096
parking,Unnamed,33.1323503,-117.1594713,92096
parking,Unnamed,33.1424588,-117.1539984,92069
hotel,Unnamed,33.8713775,-118.0816891,90701
parking,Unnamed,32.89575,-116.5789412,91916
parking,Unnamed,39.9587279,-121.1352047,95984
parking,Unnamed,39.7424467,-120.701473,
parking,Unnamed,39.7635936,-120.713029,
supermarket,Pinoy Pam's Best,33.6200639,-117.7042051,92630
parking,Unnamed,37.0861242,-122.0541204,95041
parking,Unnamed,41.4505423,-120.2432918,
parking,Unnamed,37.3687443,-121.9619885,95054
supermarket,Royal Market,37.7802753,-122.4767481,94121
supermarket,Bel Air,38.6637765,-121.7398632,95776
parking,Unnamed,41.198156,-120.1878106,
parking,Unnamed,34.0880625,-118.343946,90038
supermarket,Unnamed,37.7563618,-122.2335097,94501
parking,disc golf parking,39.7765506,-121.7323351,95942
parking,Area M,39.7811813,-121.7472361,
parking,Unnamed,37.7151934,-119.6650936,
parking,Unnamed,36.9966043,-122.0618694,95064
parking,Unnamed,37.066986,-122.0056659,95066
supermarket,Grocery Outlet,38.4678154,-121.8217252,95620
supermarket,Commissary,32.8926447,-117.125355,92126
supermarket,R-N Market Visalia,36.3239632,-119.2623167,93292
parking,Unnamed,40.2021804,-122.9300451,
parking,Unnamed,40.2211777,-122.9791261,
parking,Unnamed,39.737883,-122.643533,
parking,Unnamed,39.1578871,-122.4794006,
parking,Unnamed,39.8942851,-122.9890211,
hotel,Best Western Plus,35.6024975,-119.3453662,93280
supermarket,Tropicana Supermarkets,35.6003123,-119.352975,93280
supermarket,Ralphs,33.9582719,-118.4183307,90045
parking,Unnamed,37.7468608,-120.0365956,
parking,Unnamed,37.7472181,-120.0379555,
parking,Phyllis Ellman Trailhead Parking,37.9209888,-122.4943987,94964
parking,Unnamed,37.4918068,-121.9297352,94539
supermarket,Indian Supermarket,38.6520142,-121.5031604,94834
hotel,Trillium Cafe & Inn,39.3050614,-123.8016708,95460
parking,Unnamed,33.8041279,-118.3903973,90277
parking,Little Bald Hills Trailhead,41.788675,-124.0731633,
parking,Unnamed,37.722921,-119.6243822,95389
supermarket,WinCo Foods,37.6708272,-121.0338484,95350
supermarket,WinCo Foods,38.0113991,-121.8576852,94565
parking,Unnamed,38.2774788,-122.2681567,94559
parking,Unnamed,38.2769318,-122.2678161,94559
parking,Unnamed,38.2773635,-122.268571,94559
parking,Unnamed,38.2787863,-122.2691249,94559
parking,Unnamed,38.2788632,-122.2698089,94559
parking,Unnamed,38.2796696,-122.2703533,94559
parking,Unnamed,38.2798202,-122.2709233,94559
parking,Unnamed,38.2792559,-122.2711661,94559
parking,Unnamed,38.2791516,-122.2717199,94559
parking,Unnamed,38.2793918,-122.2721241,94559
parking,Unnamed,38.2790387,-122.2722889,94559
parking,Unnamed,38.2788574,-122.2707668,94559
parking,Unnamed,38.278999,-122.2658773,94559
parking,Unnamed,38.2791347,-122.2617854,94559
parking,Unnamed,38.278916,-122.2606674,
parking,Unnamed,38.2784325,-122.2622793,94559
parking,Unnamed,38.2797031,-122.2574848,94559
parking,Unnamed,38.2762668,-122.2690156,94559
parking,Unnamed,38.2776643,-122.2700556,94559
parking,Unnamed,38.2775653,-122.2694111,94559
supermarket,Four Seasons Market,37.7389988,-122.4681512,94127
hotel,Navy Gateway Inn and Suites,32.6989096,-117.1941599,92135
parking,Unnamed,37.1527085,-121.6378757,95038
parking,Unnamed,37.6540073,-120.9583183,95354
parking,Unnamed,40.1779943,-121.0817939,96137
hotel,Walker mansion inn,40.3018006,-121.0008794,
parking,Unnamed,40.1729665,-121.0864077,
hotel,Rotex Hotel,34.0528926,-118.3124957,90064
parking,Unnamed,33.1266946,-115.9592376,
supermarket,Stater Bros.,33.9993043,-117.5769882,91761
parking,Unnamed,37.1238252,-118.4367357,
supermarket,Carniceria Del Valle,38.6965109,-121.3640413,95842
supermarket,Good Taste Market,38.695997,-121.3640845,95842
supermarket,Antelope Market,38.7190352,-121.3806712,95843
supermarket,Punjab Bazaar,38.7047026,-121.3267401,95842
parking,Unnamed,33.7182296,-118.280917,90731
parking,Unnamed,33.7212591,-118.2822237,90733
hotel,The National Exchange,39.2622862,-121.0180624,95959
parking,Unnamed,38.0131271,-119.885879,
parking,Unnamed,37.9882415,-119.8875092,
parking,Unnamed,37.9898256,-119.8868326,
supermarket,Food 4 Less,34.2752459,-118.4123679,91331
parking,Unnamed,38.1860098,-122.2601691,94503
supermarket,Smart & Final,34.022826,-118.2920912,90007
supermarket,Stater Bros.,33.9785717,-118.0512061,90601
supermarket,Ralphs,33.9819999,-118.0497247,90601
hotel,Hampton Inn and Suites,38.9510964,-119.950094,96150
parking,Unnamed,33.7378831,-116.5390136,
parking,Unnamed,33.7395771,-117.7838448,92782
parking,Unnamed,32.7380063,-117.0726175,92105
supermarket,7 Days Food Store,33.7379883,-118.283859,90732
hotel,Adara Hotel Palm Springs,33.804455,-116.5450384,92264
parking,Unnamed,32.7546596,-117.2461881,92017
mall,Hawthorne Center,33.9032758,-118.3530115,90275
supermarket,Food 4 Less,33.9410683,-118.0450936,90605
supermarket,El Super,33.9391581,-118.0480783,90670
parking,Unnamed,37.3212924,-119.0188907,
supermarket,Grocery Outlet,33.939156,-118.1327188,90241
supermarket,International India Bazaar,33.7390653,-117.8248729,92780
parking,Unnamed,37.6368856,-118.7266248,
parking,Planned Terminal B Parking Garage 2026,38.6914628,-121.5934743,95837
parking,Parking lot,37.9289245,-121.9188255,94517
parking,Parking lot,37.9398444,-121.9329779,94517
parking,Parking lot,37.9409993,-121.9347541,94517
parking,Unnamed,37.456999,-122.2296281,94061
supermarket,Guru Indian Grocery,37.6886231,-120.9568863,95355
parking,Unnamed,39.5164332,-123.0942317,
parking,Unnamed,37.9511322,-121.7769554,94531
hotel,Regency Inn,38.1354061,-122.2556919,94589
parking,Unnamed,39.3355981,-123.7569821,95460
parking,Unnamed,41.7683256,-124.2109709,75531
parking,Unnamed,41.770609,-124.210021,75531
parking,Unnamed,41.7716944,-124.2064116,75531
supermarket,Grocery Outlet,33.9738208,-117.3493965,92521
supermarket,Grocery Outlet,37.9597203,-122.5080891,94901
supermarket,Nadrich Accident Injury Lawyers,37.3080616,-120.485692,95340
parking,Death Valley National Park Eastern Entrance,36.3754557,-116.685043,
parking,Unnamed,36.3592931,-116.7982571,
supermarket,Attic Projects,32.8929395,-117.152788,92126
supermarket,168 Market,38.1271105,-122.2533395,94589
supermarket,Smart & Final Extra!,38.1280402,-122.2564681,94589
supermarket,Kassel And Kassel Law Offices,34.0689036,-117.2254738,92374
parking,Unnamed,37.6344133,-122.49031,94044
parking,Unnamed,36.6712908,-121.6041385,93905
supermarket,Food 4 Less,33.9938126,-118.273391,90037
parking,Unnamed,38.7012999,-121.2587214,95610
